MaarjAM accession number,GenBank accession number,Fungal class,Fungal order,Fungal family,Fungal genus,Fungal species,VTX,Source,Source specify,Host subclass,Host superorder,Host order,Host family,Host genus,Host species,Ecosystem,Biome,Habitat,Climatic zone,Biogeo realm,Soil pH,C content,P content,N content,Altitude (m),Average annual precipitation (mm),Continent,Country,State,Location,Coordinates,Culture code,Forward primer,Reverse primer,Marker region,Sequencing method,Sequencing chemistry,Journal,Year,Title,Authors
MOA43745,JN009495,Archaeosporomycetes,Archaeosporales,Ambisporaceae,Ambispora,sp.,,soil,,,,,,,,grassland,Montane grassland,alpine meadow,temperate,Palearctic,,,,,3500,620,Asia,China,Gansu province,Walaka experimental site,34deg0.00'N 102deg0.00'E,,NS31,AML2,18S rDNA,Sanger,,Soil Biology and Biochemistry,2015,Phylogenetic structure of arbuscular mycorrhizal community shifts in response to increasing soil fertility,"Liu, Y.; Johnson, N. C.; Mao, L.; Shi, G.; Jiang, S.; Ma, X.; Du, G.; An, L.; Feng, H."
MOA43800,JN009594,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Archaeospora,sp.,,soil,,,,,,,,grassland,Montane grassland,alpine meadow,temperate,Palearctic,,,,,3500,620,Asia,China,Gansu province,Walaka experimental site,34deg0.00'N 102deg0.00'E,,NS31,AML2,18S rDNA,Sanger,,Soil Biology and Biochemistry,2015,Phylogenetic structure of arbuscular mycorrhizal community shifts in response to increasing soil fertility,"Liu, Y.; Johnson, N. C.; Mao, L.; Shi, G.; Jiang, S.; Ma, X.; Du, G.; An, L.; Feng, H."
MOA05025,JN581948,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Archaeospora,Kohout12 OTU42,,plant roots,,Magnoliidae,Asteranae,Asterales,Campanulaceae,Lobelia,dortmanna,successional,Other wetlands,lake,temperate,Palearctic,,,,,50,,Europe,Norway,Rogaland County,Mjavatn,58deg22.00'N 6deg6.00'E,,ITS1,ITS4,ITS,Sanger,,FEMS Microbiology Ecology,2012,Surprising spectra of root-associated fungi in submerged aquatic plants,"Kohout, P.; Sykorova, Z.; Ctvrtlikova, M.; Rydlova, J.; Suda, J.; Vohnik, M.; Sudova, R."
MOA05028,JN581952,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Archaeospora,Kohout12 OTU44,,plant roots,,Magnoliidae,Asteranae,Asterales,Campanulaceae,Lobelia,dortmanna,successional,Other wetlands,lake,temperate,Palearctic,,,,,50,,Europe,Norway,Rogaland County,Mjavatn,58deg22.00'N 6deg6.00'E,,ITS1,ITS4,ITS,Sanger,,FEMS Microbiology Ecology,2012,Surprising spectra of root-associated fungi in submerged aquatic plants,"Kohout, P.; Sykorova, Z.; Ctvrtlikova, M.; Rydlova, J.; Suda, J.; Vohnik, M.; Sudova, R."
MOA05027,JN581959,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Archaeospora,Kohout12 OTU43,,plant roots,,Magnoliidae,Asteranae,Asterales,Campanulaceae,Lobelia,dortmanna,successional,Other wetlands,lake,temperate,Palearctic,,,,,50,,Europe,Norway,Rogaland County,Mjavatn,58deg22.00'N 6deg6.00'E,,ITS1,ITS4,ITS,Sanger,,FEMS Microbiology Ecology,2012,Surprising spectra of root-associated fungi in submerged aquatic plants,"Kohout, P.; Sykorova, Z.; Ctvrtlikova, M.; Rydlova, J.; Suda, J.; Vohnik, M.; Sudova, R."
MOA05026,JN581966,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Archaeospora,Kohout12 OTU42,,plant roots,,Magnoliidae,Asteranae,Asterales,Campanulaceae,Lobelia,dortmanna,successional,Other wetlands,lake,temperate,Palearctic,,,,,50,,Europe,Norway,Rogaland County,Mjavatn,58deg22.00'N 6deg6.00'E,,ITS1,ITS4,ITS,Sanger,,FEMS Microbiology Ecology,2012,Surprising spectra of root-associated fungi in submerged aquatic plants,"Kohout, P.; Sykorova, Z.; Ctvrtlikova, M.; Rydlova, J.; Suda, J.; Vohnik, M.; Sudova, R."
MOA05029,JN581967,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Archaeospora,Kohout12 OTU44,,plant roots,,Magnoliidae,Asteranae,Asterales,Campanulaceae,Lobelia,dortmanna,successional,Other wetlands,lake,temperate,Palearctic,,,,,50,,Europe,Norway,Rogaland County,Mjavatn,58deg22.00'N 6deg6.00'E,,ITS1,ITS4,ITS,Sanger,,FEMS Microbiology Ecology,2012,Surprising spectra of root-associated fungi in submerged aquatic plants,"Kohout, P.; Sykorova, Z.; Ctvrtlikova, M.; Rydlova, J.; Suda, J.; Vohnik, M.; Sudova, R."
MOA05010,JN581970,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Archaeospora,Kohout12 OTU43,,plant roots,,Magnoliidae,Asteranae,Asterales,Campanulaceae,Lobelia,dortmanna,successional,Other wetlands,lake,temperate,Palearctic,,,,,150,,Europe,Norway,Rogaland County,Ljosvatn,58deg25.00'N 6deg12.00'E,,ITS1,ITS4,ITS,Sanger,,FEMS Microbiology Ecology,2012,Surprising spectra of root-associated fungi in submerged aquatic plants,"Kohout, P.; Sykorova, Z.; Ctvrtlikova, M.; Rydlova, J.; Suda, J.; Vohnik, M.; Sudova, R."
MOA05011,JN581972,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Archaeospora,Kohout12 OTU43,,plant roots,,Magnoliidae,Asteranae,Asterales,Campanulaceae,Lobelia,dortmanna,successional,Other wetlands,lake,temperate,Palearctic,,,,,150,,Europe,Norway,Rogaland County,Ljosvatn,58deg25.00'N 6deg12.00'E,,ITS1,ITS4,ITS,Sanger,,FEMS Microbiology Ecology,2012,Surprising spectra of root-associated fungi in submerged aquatic plants,"Kohout, P.; Sykorova, Z.; Ctvrtlikova, M.; Rydlova, J.; Suda, J.; Vohnik, M.; Sudova, R."
MOA05012,JN581977,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Archaeospora,Kohout12 OTU43,,plant roots,,Magnoliidae,Asteranae,Asterales,Campanulaceae,Lobelia,dortmanna,successional,Other wetlands,lake,temperate,Palearctic,,,,,150,,Europe,Norway,Rogaland County,Ljosvatn,58deg25.00'N 6deg12.00'E,,ITS1,ITS4,ITS,Sanger,,FEMS Microbiology Ecology,2012,Surprising spectra of root-associated fungi in submerged aquatic plants,"Kohout, P.; Sykorova, Z.; Ctvrtlikova, M.; Rydlova, J.; Suda, J.; Vohnik, M.; Sudova, R."
MOA05013,JN581978,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Archaeospora,Kohout12 OTU44,,plant roots,,Magnoliidae,Asteranae,Asterales,Campanulaceae,Lobelia,dortmanna,successional,Other wetlands,lake,temperate,Palearctic,,,,,150,,Europe,Norway,Rogaland County,Ljosvatn,58deg25.00'N 6deg12.00'E,,ITS1,ITS4,ITS,Sanger,,FEMS Microbiology Ecology,2012,Surprising spectra of root-associated fungi in submerged aquatic plants,"Kohout, P.; Sykorova, Z.; Ctvrtlikova, M.; Rydlova, J.; Suda, J.; Vohnik, M.; Sudova, R."
MOA05014,JN581979,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Archaeospora,Kohout12 OTU44,,plant roots,,Magnoliidae,Asteranae,Asterales,Campanulaceae,Lobelia,dortmanna,successional,Other wetlands,lake,temperate,Palearctic,,,,,150,,Europe,Norway,Rogaland County,Ljosvatn,58deg25.00'N 6deg12.00'E,,ITS1,ITS4,ITS,Sanger,,FEMS Microbiology Ecology,2012,Surprising spectra of root-associated fungi in submerged aquatic plants,"Kohout, P.; Sykorova, Z.; Ctvrtlikova, M.; Rydlova, J.; Suda, J.; Vohnik, M.; Sudova, R."
MOA05015,JN581981,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Archaeospora,Kohout12 OTU44,,plant roots,,Magnoliidae,Asteranae,Asterales,Campanulaceae,Lobelia,dortmanna,successional,Other wetlands,lake,temperate,Palearctic,,,,,150,,Europe,Norway,Rogaland County,Ljosvatn,58deg25.00'N 6deg12.00'E,,ITS1,ITS4,ITS,Sanger,,FEMS Microbiology Ecology,2012,Surprising spectra of root-associated fungi in submerged aquatic plants,"Kohout, P.; Sykorova, Z.; Ctvrtlikova, M.; Rydlova, J.; Suda, J.; Vohnik, M.; Sudova, R."
MOA06073,JX096573,Archaeosporomycetes,Archaeosporales,Ambisporaceae,Ambispora,OTU9,,soil,,,,,,,,grassland,Montane grassland,alpine meadow,temperate,Palearctic,,,,,3200,500,Asia,China,Qinghai Province,HBAMERS,37deg37.00'N 101deg12.00'E,,SSUmCf,LSUmBr,18S rDNA+ITS+28S rDNA,Sanger,,PLoS ONE,2013,The arbuscular mycorrhizal fungal community response to warming and grazing differs between soil and roots on the Qinghai-Tibetan plateau,"Yang, W.; Zheng, Y.; Gao, C.; He, X.; Ding, Q.; Kim, Y.; Rui, Y.; Wang, S.; Guo, L.D."
MOA25566,JX488675,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Archaeospora,Mueller15 otu19,,soil,,,,,,,,grassland,Subtropical grasslands & savannas,grassland,subtropical,Nearctic,,,,,,,North America,USA,California,Jasper Ridge Biological Preserve,37deg24.00'N 122deg13.00'W,,AML1,AML2,18S rDNA,Sanger,,Oecologia,2015,Shifts in the phylogenetic structure of arbuscular mycorrhizal fungi in response to experimental nitrogen and carbon dioxide additions,"Mueller, R. C.; Bohannan, B. J."
MOA25567,JX488676,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Archaeospora,Mueller15 otu18,,soil,,,,,,,,grassland,Subtropical grasslands & savannas,grassland,subtropical,Nearctic,,,,,,,North America,USA,California,Jasper Ridge Biological Preserve,37deg24.00'N 122deg13.00'W,,AML1,AML2,18S rDNA,Sanger,,Oecologia,2015,Shifts in the phylogenetic structure of arbuscular mycorrhizal fungi in response to experimental nitrogen and carbon dioxide additions,"Mueller, R. C.; Bohannan, B. J."
MOA25568,JX488677,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Archaeospora,Mueller15 otu13,,soil,,,,,,,,grassland,Subtropical grasslands & savannas,grassland,subtropical,Nearctic,,,,,,,North America,USA,California,Jasper Ridge Biological Preserve,37deg24.00'N 122deg13.00'W,,AML1,AML2,18S rDNA,Sanger,,Oecologia,2015,Shifts in the phylogenetic structure of arbuscular mycorrhizal fungi in response to experimental nitrogen and carbon dioxide additions,"Mueller, R. C.; Bohannan, B. J."
MOA25569,JX488678,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Archaeospora,Mueller15 otu14,,soil,,,,,,,,grassland,Subtropical grasslands & savannas,grassland,subtropical,Nearctic,,,,,,,North America,USA,California,Jasper Ridge Biological Preserve,37deg24.00'N 122deg13.00'W,,AML1,AML2,18S rDNA,Sanger,,Oecologia,2015,Shifts in the phylogenetic structure of arbuscular mycorrhizal fungi in response to experimental nitrogen and carbon dioxide additions,"Mueller, R. C.; Bohannan, B. J."
MOA07970,JX999453,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Archaeospora,Shi14a Phy-14,VTX00005,plant roots,,Magnoliidae,Asteranae,Asterales,Asteraceae,Ligularia,virgaurea,grassland,Montane grassland,alpine meadow,temperate,Palearctic,,,,,2962,550,Asia,China,Gansu province,Hezou,34deg57.00'N 102deg52.00'E,,NS31,AML2,18S rDNA,Sanger,,Plant and Soil ,2014,Interactive influence of light intensity and soil fertility on root-associated arbuscular mycorrhizal fungi,"Shi, G.; Liu, Y.; Johnson, N. C.; Olsson, P. A.; Mao, L.; Cheng, G.; Jiang, S.; An, L.; Du, G.; Feng, H."
MOA07968,JX999461,Archaeosporomycetes,Archaeosporales,Ambisporaceae,Ambispora,Shi14a Phy-15,VTX00283,plant roots,,Magnoliidae,Asteranae,Asterales,Asteraceae,Ligularia,virgaurea,grassland,Montane grassland,alpine meadow,temperate,Palearctic,,,,,2962,550,Asia,China,Gansu province,Hezou,34deg57.00'N 102deg52.00'E,,NS31,AML2,18S rDNA,Sanger,,Plant and Soil ,2014,Interactive influence of light intensity and soil fertility on root-associated arbuscular mycorrhizal fungi,"Shi, G.; Liu, Y.; Johnson, N. C.; Olsson, P. A.; Mao, L.; Cheng, G.; Jiang, S.; An, L.; Du, G.; Feng, H."
MOA07969,JX999474,Archaeosporomycetes,Archaeosporales,Ambisporaceae,Ambispora,Shi14a Phy-15,VTX00283,plant roots,,Magnoliidae,Asteranae,Asterales,Asteraceae,Ligularia,virgaurea,grassland,Montane grassland,alpine meadow,temperate,Palearctic,,,,,2962,550,Asia,China,Gansu province,Hezou,34deg57.00'N 102deg52.00'E,,NS31,AML2,18S rDNA,Sanger,,Plant and Soil ,2014,Interactive influence of light intensity and soil fertility on root-associated arbuscular mycorrhizal fungi,"Shi, G.; Liu, Y.; Johnson, N. C.; Olsson, P. A.; Mao, L.; Cheng, G.; Jiang, S.; An, L.; Du, G.; Feng, H."
MOA07971,JX999477,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Archaeospora,Shi14a Phy-13,VTX00245,plant roots,,Magnoliidae,Asteranae,Asterales,Asteraceae,Ligularia,virgaurea,grassland,Montane grassland,alpine meadow,temperate,Palearctic,,,,,2962,550,Asia,China,Gansu province,Hezou,34deg57.00'N 102deg52.00'E,,NS31,AML2,18S rDNA,Sanger,,Plant and Soil ,2014,Interactive influence of light intensity and soil fertility on root-associated arbuscular mycorrhizal fungi,"Shi, G.; Liu, Y.; Johnson, N. C.; Olsson, P. A.; Mao, L.; Cheng, G.; Jiang, S.; An, L.; Du, G.; Feng, H."
MOA07972,JX999484,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Archaeospora,Shi14a Phy-13,VTX00245,plant roots,,Magnoliidae,Asteranae,Asterales,Asteraceae,Ligularia,virgaurea,grassland,Montane grassland,alpine meadow,temperate,Palearctic,,,,,2962,550,Asia,China,Gansu province,Hezou,34deg57.00'N 102deg52.00'E,,NS31,AML2,18S rDNA,Sanger,,Plant and Soil ,2014,Interactive influence of light intensity and soil fertility on root-associated arbuscular mycorrhizal fungi,"Shi, G.; Liu, Y.; Johnson, N. C.; Olsson, P. A.; Mao, L.; Cheng, G.; Jiang, S.; An, L.; Du, G.; Feng, H."
MOA17036,KC166257,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Archaeospora,schenckii,,cultured spores,,,,,,,,culture,Unspecified biome,culture,tropical,Neotropic,,,,,,,,Columbia,,,0deg0.00' 0deg0.00',CL401,LR1,FLR2,28S rDNA,Sanger,,Mycorrhiza,2015,"A combination of morphology and 28S rRNA gene sequences provide grouping and ranking criteria to merge eight into three Ambispora species (Ambisporaceae, Glomeromycota)","Bills, R. J.; Morton, J. B."
MOA17037,KC166258,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Archaeospora,schenckii,,cultured spores,,,,,,,,culture,Unspecified biome,culture,tropical,Neotropic,,,,,,,,Columbia,,,0deg0.00' 0deg0.00',CL401,LR1,FLR2,28S rDNA,Sanger,,Mycorrhiza,2015,"A combination of morphology and 28S rRNA gene sequences provide grouping and ranking criteria to merge eight into three Ambispora species (Ambisporaceae, Glomeromycota)","Bills, R. J.; Morton, J. B."
MOA17038,KC166259,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Archaeospora,trappei,,cultured spores,,,,,,,,culture,Unspecified biome,culture,subtropical,Afrotropic,,,,,,,Africa,South Africa,,,0deg0.00' 0deg0.00',SF113,LR1,FLR2,28S rDNA,Sanger,,Mycorrhiza,2015,"A combination of morphology and 28S rRNA gene sequences provide grouping and ranking criteria to merge eight into three Ambispora species (Ambisporaceae, Glomeromycota)","Bills, R. J.; Morton, J. B."
MOA17039,KC166260,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Archaeospora,trappei,,cultured spores,,,,,,,,culture,Unspecified biome,culture,subtropical,Afrotropic,,,,,,,Africa,South Africa,,,0deg0.00' 0deg0.00',SF113,LR1,FLR2,28S rDNA,Sanger,,Mycorrhiza,2015,"A combination of morphology and 28S rRNA gene sequences provide grouping and ranking criteria to merge eight into three Ambispora species (Ambisporaceae, Glomeromycota)","Bills, R. J.; Morton, J. B."
MOA17040,KC166261,Archaeosporomycetes,Archaeosporales,Ambisporaceae,Ambispora,leptoticha,,cultured spores,,,,,,,,culture,Unspecified biome,culture,subtropical,Nearctic,,,,,,,North America,USA,Florida,,0deg0.00' 0deg0.00',FL184B,LR1,FLR2,28S rDNA,Sanger,,Mycorrhiza,2015,"A combination of morphology and 28S rRNA gene sequences provide grouping and ranking criteria to merge eight into three Ambispora species (Ambisporaceae, Glomeromycota)","Bills, R. J.; Morton, J. B."
MOA17041,KC166262,Archaeosporomycetes,Archaeosporales,Ambisporaceae,Ambispora,leptoticha,,cultured spores,,,,,,,,culture,Unspecified biome,culture,,Nearctic,,,,,,,North America,Mexico,,,0deg0.00' 0deg0.00',MX982A,LR1,FLR2,28S rDNA,Sanger,,Mycorrhiza,2015,"A combination of morphology and 28S rRNA gene sequences provide grouping and ranking criteria to merge eight into three Ambispora species (Ambisporaceae, Glomeromycota)","Bills, R. J.; Morton, J. B."
MOA17042,KC166263,Archaeosporomycetes,Archaeosporales,Ambisporaceae,Ambispora,leptoticha,,cultured spores,,,,,,,,anthropogenic,Anthropogenic ecosystem,field,subtropical,Nearctic,,,,,,,North America,USA,North Carolina,"near Durham, Antonovic's field",35deg58.00'N 78deg54.00'W,NC176,LR1,FLR2,28S rDNA,Sanger,,Mycorrhiza,2015,"A combination of morphology and 28S rRNA gene sequences provide grouping and ranking criteria to merge eight into three Ambispora species (Ambisporaceae, Glomeromycota)","Bills, R. J.; Morton, J. B."
MOA17043,KC166264,Archaeosporomycetes,Archaeosporales,Ambisporaceae,Ambispora,leptoticha,,cultured spores,,,,,,,,anthropogenic,Anthropogenic ecosystem,field,subtropical,Nearctic,,,,,,,North America,USA,North Carolina,"near Durham, Antonovic's field",35deg58.00'N 78deg54.00'W,NC176,LR1,FLR2,28S rDNA,Sanger,,Mycorrhiza,2015,"A combination of morphology and 28S rRNA gene sequences provide grouping and ranking criteria to merge eight into three Ambispora species (Ambisporaceae, Glomeromycota)","Bills, R. J.; Morton, J. B."
MOA17044,KC166265,Archaeosporomycetes,Archaeosporales,Ambisporaceae,Ambispora,leptoticha,,cultured spores,,,,,,,,anthropogenic,Anthropogenic ecosystem,pasture,tropical,Neotropic,,,,,,,South America,Venezuela,,,0deg0.00' 0deg0.00',VZ856B,LR1,FLR2,28S rDNA,Sanger,,Mycorrhiza,2015,"A combination of morphology and 28S rRNA gene sequences provide grouping and ranking criteria to merge eight into three Ambispora species (Ambisporaceae, Glomeromycota)","Bills, R. J.; Morton, J. B."
MOA17045,KC166266,Archaeosporomycetes,Archaeosporales,Ambisporaceae,Ambispora,leptoticha,,cultured spores,,,,,,,,grassland,Temperate natural grassland,tallgrass prairie,temperate,Nearctic,,,,,,,North America,USA,Indiana,Kankakee Sands Tallgrass prairie,0deg0.00' 0deg0.00',IN218,LR1,FLR2,28S rDNA,Sanger,,Mycorrhiza,2015,"A combination of morphology and 28S rRNA gene sequences provide grouping and ranking criteria to merge eight into three Ambispora species (Ambisporaceae, Glomeromycota)","Bills, R. J.; Morton, J. B."
MOA17046,KC166267,Archaeosporomycetes,Archaeosporales,Ambisporaceae,Ambispora,leptoticha,,cultured spores,,,,,,,,grassland,Temperate natural grassland,tallgrass prairie,temperate,Nearctic,,,,,,,North America,USA,Indiana,Kankakee Sands Tallgrass prairie,0deg0.00' 0deg0.00',IN218,LR1,FLR2,28S rDNA,Sanger,,Mycorrhiza,2015,"A combination of morphology and 28S rRNA gene sequences provide grouping and ranking criteria to merge eight into three Ambispora species (Ambisporaceae, Glomeromycota)","Bills, R. J.; Morton, J. B."
MOA17047,KC166268,Archaeosporomycetes,Archaeosporales,Ambisporaceae,Ambispora,leptoticha,,cultured spores,,,,,,,,grassland,Temperate natural grassland,tallgrass prairie,temperate,Nearctic,,,,,,,North America,USA,Indiana,Kankakee Sands Tallgrass prairie,0deg0.00' 0deg0.00',IN218,LR1,FLR2,28S rDNA,Sanger,,Mycorrhiza,2015,"A combination of morphology and 28S rRNA gene sequences provide grouping and ranking criteria to merge eight into three Ambispora species (Ambisporaceae, Glomeromycota)","Bills, R. J.; Morton, J. B."
MOA17048,KC166269,Archaeosporomycetes,Archaeosporales,Ambisporaceae,Ambispora,leptoticha,,cultured spores,,,,,,,,culture,Unspecified biome,culture,tropical,Nearctic,,,,,,,,Nicaragua,,,0deg0.00' 0deg0.00',NI116A,LR1,FLR2,28S rDNA,Sanger,,Mycorrhiza,2015,"A combination of morphology and 28S rRNA gene sequences provide grouping and ranking criteria to merge eight into three Ambispora species (Ambisporaceae, Glomeromycota)","Bills, R. J.; Morton, J. B."
MOA17049,KC166270,Archaeosporomycetes,Archaeosporales,Ambisporaceae,Ambispora,leptoticha,,cultured spores,,,,,,,,culture,Unspecified biome,culture,tropical,Nearctic,,,,,,,,Nicaragua,,,0deg0.00' 0deg0.00',NI116A,LR1,FLR2,28S rDNA,Sanger,,Mycorrhiza,2015,"A combination of morphology and 28S rRNA gene sequences provide grouping and ranking criteria to merge eight into three Ambispora species (Ambisporaceae, Glomeromycota)","Bills, R. J.; Morton, J. B."
MOA17050,KC166271,Archaeosporomycetes,Archaeosporales,Ambisporaceae,Ambispora,leptoticha,,cultured spores,,,,,,,,culture,Unspecified biome,culture,tropical,Nearctic,,,,,,,,Nicaragua,,,0deg0.00' 0deg0.00',NI116A,LR1,FLR2,28S rDNA,Sanger,,Mycorrhiza,2015,"A combination of morphology and 28S rRNA gene sequences provide grouping and ranking criteria to merge eight into three Ambispora species (Ambisporaceae, Glomeromycota)","Bills, R. J.; Morton, J. B."
MOA17051,KC166272,Archaeosporomycetes,Archaeosporales,Ambisporaceae,Ambispora,leptoticha,,cultured spores,,,,,,,,anthropogenic,Anthropogenic ecosystem,pasture,tropical,Nearctic,,,,,,,North America,Costa Rica,,,0deg0.00' 0deg0.00',CR312,LR1,FLR2,28S rDNA,Sanger,,Mycorrhiza,2015,"A combination of morphology and 28S rRNA gene sequences provide grouping and ranking criteria to merge eight into three Ambispora species (Ambisporaceae, Glomeromycota)","Bills, R. J.; Morton, J. B."
MOA17052,KC166273,Archaeosporomycetes,Archaeosporales,Ambisporaceae,Ambispora,leptoticha,,cultured spores,,,,,,,,anthropogenic,Anthropogenic ecosystem,pasture,tropical,Nearctic,,,,,,,North America,Costa Rica,,,0deg0.00' 0deg0.00',CR312,LR1,FLR2,28S rDNA,Sanger,,Mycorrhiza,2015,"A combination of morphology and 28S rRNA gene sequences provide grouping and ranking criteria to merge eight into three Ambispora species (Ambisporaceae, Glomeromycota)","Bills, R. J.; Morton, J. B."
MOA17053,KC166274,Archaeosporomycetes,Archaeosporales,Ambisporaceae,Ambispora,leptoticha,,cultured spores,,,,,,,,culture,Unspecified biome,culture,subtropical,Nearctic,,,,,,,North America,USA,Maryland,,0deg0.00' 0deg0.00',MD305,LR1,FLR2,28S rDNA,Sanger,,Mycorrhiza,2015,"A combination of morphology and 28S rRNA gene sequences provide grouping and ranking criteria to merge eight into three Ambispora species (Ambisporaceae, Glomeromycota)","Bills, R. J.; Morton, J. B."
MOA17054,KC166275,Archaeosporomycetes,Archaeosporales,Ambisporaceae,Ambispora,leptoticha,,cultured spores,,,,,,,,culture,Unspecified biome,culture,subtropical,Nearctic,,,,,,,North America,USA,Maryland,,0deg0.00' 0deg0.00',MD305,LR1,FLR2,28S rDNA,Sanger,,Mycorrhiza,2015,"A combination of morphology and 28S rRNA gene sequences provide grouping and ranking criteria to merge eight into three Ambispora species (Ambisporaceae, Glomeromycota)","Bills, R. J.; Morton, J. B."
MOA17055,KC166276,Archaeosporomycetes,Archaeosporales,Ambisporaceae,Ambispora,leptoticha,,cultured spores,,,,,,,,anthropogenic,Anthropogenic ecosystem,turfgrass,subtropical,Nearctic,,,,,,,North America,USA,Florida,,0deg0.00' 0deg0.00',FL130,LR1,FLR2,28S rDNA,Sanger,,Mycorrhiza,2015,"A combination of morphology and 28S rRNA gene sequences provide grouping and ranking criteria to merge eight into three Ambispora species (Ambisporaceae, Glomeromycota)","Bills, R. J.; Morton, J. B."
MOA17056,KC166277,Archaeosporomycetes,Archaeosporales,Ambisporaceae,Ambispora,leptoticha,,cultured spores,,,,,,,,anthropogenic,Anthropogenic ecosystem,turfgrass,subtropical,Nearctic,,,,,,,North America,USA,Florida,,0deg0.00' 0deg0.00',FL130,LR1,FLR2,28S rDNA,Sanger,,Mycorrhiza,2015,"A combination of morphology and 28S rRNA gene sequences provide grouping and ranking criteria to merge eight into three Ambispora species (Ambisporaceae, Glomeromycota)","Bills, R. J.; Morton, J. B."
MOA17057,KC166278,Archaeosporomycetes,Archaeosporales,Ambisporaceae,Ambispora,gerdemannii,,cultured spores,,,,,,,,culture,Unspecified biome,culture,temperate,Nearctic,,,,,,,North America,Canada,Ontario,,0deg0.00' 0deg0.00',ON205A,LR1,FLR2,28S rDNA,Sanger,,Mycorrhiza,2015,"A combination of morphology and 28S rRNA gene sequences provide grouping and ranking criteria to merge eight into three Ambispora species (Ambisporaceae, Glomeromycota)","Bills, R. J.; Morton, J. B."
MOA17058,KC166279,Archaeosporomycetes,Archaeosporales,Ambisporaceae,Ambispora,gerdemannii,,cultured spores,,,,,,,,culture,Unspecified biome,culture,temperate,Nearctic,,,,,,,North America,Canada,Ontario,,0deg0.00' 0deg0.00',ON205A,LR1,FLR2,28S rDNA,Sanger,,Mycorrhiza,2015,"A combination of morphology and 28S rRNA gene sequences provide grouping and ranking criteria to merge eight into three Ambispora species (Ambisporaceae, Glomeromycota)","Bills, R. J.; Morton, J. B."
MOA17059,KC166280,Archaeosporomycetes,Archaeosporales,Ambisporaceae,Ambispora,gerdemannii,,cultured spores,,,,,,,,culture,Unspecified biome,culture,temperate,Nearctic,,,,,,,North America,USA,Montana,,0deg0.00' 0deg0.00',MT106,LR1,FLR2,28S rDNA,Sanger,,Mycorrhiza,2015,"A combination of morphology and 28S rRNA gene sequences provide grouping and ranking criteria to merge eight into three Ambispora species (Ambisporaceae, Glomeromycota)","Bills, R. J.; Morton, J. B."
MOA17060,KC166281,Archaeosporomycetes,Archaeosporales,Ambisporaceae,Ambispora,gerdemannii,,cultured spores,,,,,,,,culture,Unspecified biome,culture,temperate,Nearctic,,,,,,,North America,USA,Montana,,0deg0.00' 0deg0.00',MT106,LR1,FLR2,28S rDNA,Sanger,,Mycorrhiza,2015,"A combination of morphology and 28S rRNA gene sequences provide grouping and ranking criteria to merge eight into three Ambispora species (Ambisporaceae, Glomeromycota)","Bills, R. J.; Morton, J. B."
MOA17061,KC166282,Archaeosporomycetes,Archaeosporales,Ambisporaceae,Ambispora,gerdemannii,,cultured spores,,,,,,,,culture,Unspecified biome,culture,temperate,Nearctic,,,,,,,North America,USA,Montana,,0deg0.00' 0deg0.00',MT106,LR1,FLR2,28S rDNA,Sanger,,Mycorrhiza,2015,"A combination of morphology and 28S rRNA gene sequences provide grouping and ranking criteria to merge eight into three Ambispora species (Ambisporaceae, Glomeromycota)","Bills, R. J.; Morton, J. B."
MOA17062,KC166283,Archaeosporomycetes,Archaeosporales,Ambisporaceae,Ambispora,gerdemannii,,cultured spores,,,,,,,,culture,Unspecified biome,culture,temperate,Nearctic,,,,,,,North America,Canada,Ontario,,0deg0.00' 0deg0.00',ON205A,LR1,FLR2,28S rDNA,Sanger,,Mycorrhiza,2015,"A combination of morphology and 28S rRNA gene sequences provide grouping and ranking criteria to merge eight into three Ambispora species (Ambisporaceae, Glomeromycota)","Bills, R. J.; Morton, J. B."
